,host_response_rate,host_acceptance_rate,price,availability_365,number_of_reviews,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,room_type
17759,98.6,97.3,220.0,193,1.0,5.0,5.0,5.0,0.13,Private room
17760,100.0,99.0,1940.0,233,23.0,4.52,4.65,4.9,2.77,Entire home/apt
17761,100.0,100.0,731.0,53,13.0,4.92,5.0,4.92,1.96,Private room
17762,100.0,99.0,421.0,337,18.0,4.72,4.94,4.9,2.56,Entire home/apt
17763,98.6,99.0,357.0,237,0.0,4.7,4.8,4.8,1.7,Private room
17764,100.0,100.0,2225.0,246,6.0,4.67,4.83,4.83,0.71,Entire home/apt
17765,100.0,98.0,2450.0,171,10.0,4.9,5.0,4.9,1.13,Entire home/apt
17766,100.0,100.0,2020.0,295,31.0,4.94,4.81,4.9,3.77,Entire home/apt
17767,96.0,88.0,1272.0,334,8.0,5.0,5.0,4.88,1.57,Entire home/apt
17768,100.0,100.0,1700.0,336,17.0,4.94,4.82,4.82,2.38,Entire home/apt
17769,93.0,90.0,749.0,76,14.0,4.86,4.71,4.5,1.74,Entire home/apt
17770,100.0,90.0,500.0,170,6.0,4.8,4.9,4.67,0.72,Private room
17771,100.0,99.0,700.0,0,6.0,4.67,4.83,4.5,0.76,Entire home/apt
17772,98.0,100.0,500.0,337,13.0,4.69,4.9,4.77,1.44,Private room
17773,100.0,100.0,1185.0,343,10.0,4.9,5.0,5.0,1.2,Entire home/apt
17774,100.0,100.0,1139.0,303,29.0,5.0,5.0,4.83,3.22,Entire home/apt
17775,100.0,99.0,517.0,49,73.0,4.84,4.85,4.74,1.4,Entire home/apt
17776,100.0,89.0,1100.0,365,10.0,5.0,5.0,5.0,1.12,Private room
17777,94.5,97.3,1286.0,271,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17778,100.0,100.0,1297.0,261,29.0,4.97,4.9,4.97,3.22,Entire home/apt
17779,94.5,100.0,1150.0,272,1.0,5.0,5.0,5.0,0.13,Entire home/apt
17780,94.5,100.0,1050.0,301,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17781,94.5,97.0,380.0,0,0.0,4.7,4.8,4.8,1.7,Private room
17782,100.0,100.0,1150.0,209,16.0,4.88,4.94,4.88,2.03,Entire home/apt
17783,100.0,100.0,2123.0,357,36.0,4.75,4.78,4.75,4.01,Entire home/apt
17784,100.0,100.0,1155.0,304,30.0,5.0,5.0,4.9,3.36,Entire home/apt
17785,98.6,88.0,500.0,363,4.0,4.5,5.0,5.0,0.52,Private room
17786,99.0,99.0,2125.0,257,15.0,4.67,4.93,4.93,1.7,Entire home/apt
17787,90.0,80.0,693.0,332,3.0,4.8,4.9,4.9,0.6,Entire home/apt
17788,100.0,100.0,1062.7,335,35.0,4.71,4.97,5.0,3.92,Entire home/apt
17789,94.0,97.3,2088.0,85,1.0,5.0,5.0,4.9,0.2,Entire home/apt
17790,98.6,97.3,202.0,365,1.0,4.8,4.9,4.9,0.13,Shared room
17791,100.0,100.0,2173.0,60,27.0,4.89,4.81,4.93,3.15,Entire home/apt
17792,94.5,100.0,788.0,80,1.0,5.0,5.0,5.0,0.12,Private room
17793,100.0,97.0,2827.0,35,38.0,4.95,5.0,4.92,4.42,Entire home/apt
17794,100.0,99.0,717.0,355,8.0,4.38,4.75,4.88,0.96,Private room
17795,94.0,97.3,1870.0,90,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17796,94.0,97.3,1870.0,90,1.0,4.8,4.9,4.9,0.11,Entire home/apt
17797,100.0,99.0,831.0,358,12.0,4.8,4.67,4.75,1.35,Private room
17798,100.0,98.0,2250.0,303,26.0,4.69,4.88,4.81,3.5,Entire home/apt
17799,98.6,97.3,450.0,180,0.0,4.7,4.8,4.8,1.7,Private room
17800,100.0,100.0,1685.0,345,35.0,4.49,4.91,4.94,4.12,Entire home/apt
17801,100.0,100.0,1702.0,236,2.0,5.0,5.0,5.0,0.32,Entire home/apt
17802,100.0,99.0,692.0,355,19.0,4.58,4.89,4.89,2.18,Private room
17803,99.0,100.0,679.0,352,44.0,4.8,4.7,4.77,1.4,Entire home/apt
17804,100.0,99.0,1281.0,357,6.0,4.67,4.83,4.83,0.68,Private room
17805,100.0,99.0,2086.0,25,25.0,4.88,4.84,4.92,2.96,Entire home/apt
17806,100.0,99.0,3116.0,239,29.0,4.79,5.0,4.97,3.41,Entire home/apt
17807,100.0,100.0,2970.0,0,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17808,100.0,100.0,1457.0,147,73.0,4.71,4.81,4.66,1.4,Entire home/apt
17809,100.0,100.0,2900.0,358,14.0,4.86,4.93,4.93,1.88,Entire home/apt
17810,100.0,100.0,304.0,280,8.0,4.38,4.88,4.88,2.09,Private room
17811,100.0,100.0,2495.0,353,27.0,4.85,4.96,5.0,3.09,Entire home/apt
17812,100.0,100.0,784.0,86,23.0,4.43,4.57,4.91,2.71,Private room
17813,100.0,100.0,737.0,91,15.0,4.93,5.0,4.73,3.63,Entire home/apt
17814,100.0,100.0,1062.7,347,47.0,4.85,5.0,4.98,1.4,Entire home/apt
17815,100.0,99.0,1199.0,352,10.0,4.6,5.0,5.0,1.18,Entire home/apt
17816,94.5,91.5,1062.7,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17817,100.0,99.0,766.0,353,5.0,4.6,4.8,5.0,0.62,Private room
17818,100.0,100.0,706.0,141,20.2,4.97,4.99,4.85,1.4,Entire home/apt
17819,100.0,100.0,400.0,59,37.0,4.68,4.84,4.97,4.25,Entire home/apt
17820,100.0,100.0,375.0,314,3.0,4.8,4.67,4.9,1.0,Entire home/apt
17821,90.0,100.0,900.0,343,17.0,4.8,4.82,4.94,2.11,Entire home/apt
17822,90.0,100.0,924.0,117,14.0,4.36,4.9,4.86,1.88,Entire home/apt
17823,100.0,100.0,2817.0,324,36.0,4.97,5.0,4.89,4.11,Entire home/apt
17824,100.0,88.0,694.0,242,6.0,4.83,5.0,5.0,0.76,Entire home/apt
17825,100.0,99.0,1256.0,359,24.0,4.42,4.67,4.88,2.69,Private room
17826,100.0,99.0,747.0,355,8.0,4.88,4.63,4.88,1.06,Private room
17827,100.0,100.0,213.0,76,26.0,4.73,4.77,4.62,3.08,Private room
17828,100.0,99.0,759.0,361,4.0,4.8,5.0,5.0,0.56,Private room
17829,100.0,100.0,2019.0,210,24.0,4.92,5.0,4.92,1.4,Entire home/apt
17830,100.0,98.0,1254.0,27,14.0,4.86,4.93,5.0,1.62,Entire home/apt
17831,100.0,100.0,414.0,90,9.0,4.56,5.0,4.89,1.05,Private room
17832,100.0,100.0,1062.7,301,20.0,5.0,5.0,4.95,3.09,Entire home/apt
17833,100.0,99.0,694.0,362,1.0,5.0,5.0,5.0,0.14,Private room
17834,100.0,100.0,2057.0,351,16.0,4.94,4.94,4.94,1.88,Entire home/apt
17835,100.0,99.0,766.0,342,3.0,5.0,5.0,5.0,0.5,Private room
17836,99.0,100.0,332.0,73,32.0,4.91,4.91,5.0,3.61,Private room
17837,100.0,99.0,727.0,342,13.0,4.69,4.9,4.85,1.56,Private room
17838,90.0,97.3,1000.0,362,2.0,5.0,5.0,4.5,0.36,Private room
17839,100.0,100.0,951.0,85,46.0,4.93,4.98,4.89,1.4,Private room
17840,100.0,100.0,3101.0,355,36.0,4.86,4.69,4.81,4.09,Entire home/apt
17841,100.0,99.0,907.0,363,9.0,4.78,4.89,4.89,1.04,Private room
17842,100.0,100.0,790.0,356,20.0,4.8,4.9,4.95,2.29,Entire home/apt
17843,100.0,96.0,292.0,84,6.0,5.0,5.0,4.83,4.09,Private room
17844,94.5,91.5,1279.0,174,19.0,4.53,4.74,4.89,3.17,Entire home/apt
17845,100.0,97.0,2520.0,251,43.0,4.79,4.91,4.93,1.4,Entire home/apt
17846,100.0,94.0,1578.0,359,12.0,4.92,5.0,5.0,1.4,Entire home/apt
17847,100.0,100.0,1222.0,361,44.0,4.75,4.77,4.89,1.4,Entire home/apt
17848,100.0,96.0,400.0,51,8.0,5.0,5.0,5.0,1.92,Private room
17849,100.0,100.0,350.0,364,1.0,5.0,5.0,4.9,0.12,Shared room
17850,94.5,100.0,1200.0,0,0.0,4.7,4.8,4.8,1.7,Private room
17851,94.5,100.0,2000.0,351,4.0,5.0,5.0,5.0,0.58,Entire home/apt
17852,100.0,100.0,378.0,356,17.0,4.76,4.88,4.65,1.92,Private room
17853,100.0,100.0,2557.0,60,7.0,5.0,4.71,4.86,1.02,Entire home/apt
17854,98.6,97.3,1012.0,51,10.0,5.0,4.9,4.9,2.08,Entire home/apt
17855,100.0,100.0,996.0,342,14.0,4.43,5.0,4.71,1.59,Entire home/apt
17856,100.0,97.3,630.0,179,2.0,5.0,5.0,5.0,0.24,Entire home/apt
17857,100.0,100.0,1837.0,353,5.0,4.8,4.9,5.0,0.63,Entire home/apt
17858,100.0,96.0,389.0,350,15.0,4.93,5.0,5.0,1.4,Private room
17859,100.0,100.0,1228.0,162,27.0,4.93,4.96,4.81,3.07,Entire home/apt
17860,100.0,100.0,2211.0,360,6.0,4.67,4.5,4.67,0.86,Entire home/apt
17861,100.0,96.0,409.0,355,44.0,4.84,4.91,5.0,1.4,Private room
17862,93.0,100.0,1900.0,359,17.0,4.65,4.9,4.9,1.89,Entire home/apt
17863,100.0,100.0,1152.0,161,18.0,4.78,4.83,5.0,2.13,Entire home/apt
17864,100.0,100.0,450.0,360,57.0,4.93,4.89,4.77,1.4,Entire home/apt
17865,98.6,100.0,300.0,357,29.0,4.66,4.9,4.93,3.32,Private room
17866,98.6,100.0,310.0,360,29.0,4.79,4.97,5.0,3.3,Private room
17867,100.0,79.0,290.0,3,9.0,4.67,5.0,4.78,1.66,Entire home/apt
17868,100.0,95.0,700.0,365,4.0,5.0,5.0,5.0,0.78,Private room
17869,100.0,100.0,1062.7,343,13.0,5.0,5.0,5.0,2.07,Entire home/apt
17870,100.0,100.0,1360.0,350,30.0,4.97,4.93,4.93,3.44,Entire home/apt
17871,94.5,91.5,650.0,81,3.0,4.67,5.0,4.67,0.44,Private room
17872,100.0,100.0,772.0,256,11.0,4.64,4.91,4.73,1.31,Private room
17873,100.0,97.3,750.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17874,100.0,99.0,1062.7,362,2.0,5.0,5.0,5.0,1.71,Entire home/apt
17875,100.0,97.3,600.0,364,0.0,4.7,4.8,4.8,1.7,Private room
17876,98.6,97.3,800.0,365,0.0,4.7,4.8,4.8,1.7,Private room
17877,100.0,97.3,1750.0,362,7.0,5.0,4.71,5.0,1.38,Entire home/apt
17878,100.0,100.0,750.0,362,19.0,4.37,4.58,4.74,2.17,Entire home/apt
17879,94.5,91.5,222.0,359,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17880,94.5,91.5,710.0,351,33.0,4.76,4.85,4.88,3.84,Entire home/apt
17881,100.0,81.0,1200.0,76,7.0,4.8,4.9,4.57,0.86,Entire home/apt
17882,95.0,96.0,1311.0,327,34.0,4.85,4.9,4.97,3.86,Entire home/apt
17883,100.0,85.0,593.0,168,14.0,4.93,4.93,4.93,1.62,Entire home/apt
17884,98.0,100.0,1300.0,332,27.0,4.81,5.0,5.0,3.05,Entire home/apt
17885,94.5,91.5,795.0,32,23.0,4.87,4.83,4.65,2.73,Entire home/apt
17886,90.0,97.3,2021.0,357,1.0,5.0,5.0,5.0,1.0,Entire home/apt
17887,100.0,96.0,817.0,340,26.0,4.81,5.0,5.0,3.04,Entire home/apt
17888,100.0,100.0,987.0,169,41.0,5.0,4.93,4.88,1.4,Entire home/apt
17889,98.6,80.0,1634.0,272,8.0,4.38,4.88,4.75,0.94,Entire home/apt
17890,100.0,94.0,1170.0,79,16.0,4.81,4.81,4.81,1.95,Entire home/apt
17891,100.0,100.0,420.0,0,7.0,5.0,5.0,5.0,0.81,Private room
17892,90.0,82.0,1062.7,364,1.0,5.0,5.0,4.9,0.23,Entire home/apt
17893,100.0,97.3,800.0,0,1.0,4.8,5.0,5.0,0.11,Entire home/apt
17894,100.0,100.0,700.0,309,23.0,4.78,4.91,4.78,2.65,Entire home/apt
17895,100.0,100.0,1600.0,77,1.0,4.8,4.9,5.0,0.14,Entire home/apt
17896,94.5,100.0,483.0,333,1.0,5.0,5.0,5.0,0.11,Private room
17897,100.0,92.0,1250.0,166,14.0,5.0,5.0,4.93,1.71,Entire home/apt
17898,100.0,100.0,2000.0,89,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17899,98.6,97.3,363.0,354,9.0,5.0,5.0,5.0,1.06,Private room
17900,100.0,100.0,319.0,361,26.0,4.58,5.0,4.88,3.05,Entire home/apt
17901,99.0,100.0,1900.0,107,19.0,4.68,4.53,4.95,2.52,Entire home/apt
17902,100.0,87.0,813.0,358,10.0,5.0,5.0,5.0,1.23,Private room
17903,100.0,100.0,414.0,365,8.0,4.8,4.9,4.9,0.96,Private room
17904,100.0,93.0,2200.0,159,24.0,4.83,4.83,5.0,2.78,Entire home/apt
17905,100.0,100.0,450.0,357,51.0,4.82,4.96,4.67,1.4,Entire home/apt
17906,100.0,98.0,1444.0,211,14.0,4.86,4.64,4.79,2.01,Entire home/apt
17907,100.0,98.0,1492.0,337,1.0,5.0,4.9,5.0,0.23,Entire home/apt
17908,94.5,100.0,976.0,82,2.0,5.0,5.0,5.0,0.24,Private room
17909,99.0,99.0,1062.7,289,13.0,5.0,5.0,4.85,1.71,Entire home/apt
17910,100.0,98.0,1216.0,53,3.0,5.0,5.0,5.0,0.35,Entire home/apt
17911,100.0,100.0,2114.0,76,25.0,4.96,5.0,5.0,3.07,Entire home/apt
17912,100.0,98.0,2500.0,271,8.0,4.88,5.0,5.0,0.98,Entire home/apt
17913,100.0,100.0,1971.0,20,8.0,4.88,5.0,5.0,0.99,Entire home/apt
17914,100.0,100.0,1560.0,362,2.0,5.0,5.0,5.0,1.82,Private room
17915,100.0,100.0,1299.0,37,4.0,4.8,4.9,5.0,0.46,Entire home/apt
17916,100.0,100.0,1809.0,332,30.0,4.83,4.97,4.97,3.63,Entire home/apt
17917,100.0,100.0,1449.0,356,10.0,4.9,5.0,4.6,1.23,Entire home/apt
17918,98.6,80.0,1062.7,127,2.0,4.5,5.0,5.0,0.24,Entire home/apt
17919,100.0,91.5,750.0,0,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17920,100.0,98.0,1048.0,357,21.0,5.0,4.95,4.9,2.46,Entire home/apt
17921,90.0,97.3,300.0,362,0.0,4.7,4.8,4.8,1.7,Private room
17922,100.0,96.0,1062.7,343,11.0,5.0,5.0,5.0,1.59,Entire home/apt
17923,100.0,100.0,1600.0,359,2.0,5.0,5.0,5.0,0.43,Private room
17924,98.0,100.0,746.0,306,1.0,5.0,5.0,5.0,0.12,Shared room
17925,99.0,99.0,1062.7,328,22.0,4.82,4.82,4.95,2.64,Entire home/apt
17926,100.0,99.0,1310.0,32,6.0,4.67,4.9,4.83,2.0,Private room
17927,100.0,97.3,1100.0,27,19.0,4.79,4.95,4.84,2.35,Entire home/apt
17928,100.0,100.0,385.0,361,23.0,4.65,4.87,4.91,2.74,Entire home/apt
17929,100.0,100.0,649.0,347,4.0,4.8,5.0,4.9,0.64,Entire home/apt
17930,100.0,99.0,803.0,343,17.0,5.0,4.88,5.0,2.12,Entire home/apt
17931,100.0,100.0,1324.0,365,23.0,4.78,4.78,4.83,2.84,Entire home/apt
17932,99.0,99.0,2054.0,364,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17933,99.0,99.0,1062.7,328,22.0,4.95,4.77,4.91,2.81,Entire home/apt
17934,100.0,100.0,675.0,249,10.0,4.9,5.0,5.0,1.28,Entire home/apt
17935,94.5,100.0,999.0,180,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17936,100.0,96.0,1062.7,324,10.0,5.0,5.0,5.0,1.33,Entire home/apt
17937,99.0,100.0,527.0,345,50.0,4.48,4.78,4.94,1.4,Private room
17938,100.0,98.0,1709.0,85,13.0,4.69,4.85,5.0,1.54,Entire home/apt
17939,99.0,99.0,1062.7,351,1.0,5.0,4.9,5.0,0.23,Entire home/apt
17940,94.5,100.0,960.0,365,0.0,4.7,4.8,4.8,1.7,Private room
17941,100.0,90.0,1062.7,364,1.0,5.0,5.0,5.0,0.2,Entire home/apt
17942,100.0,100.0,2320.0,356,18.0,4.72,4.72,4.83,2.12,Entire home/apt
17943,100.0,100.0,1950.0,354,9.0,5.0,5.0,5.0,1.3,Entire home/apt
17944,94.5,80.0,800.0,240,4.0,4.75,5.0,4.9,0.5,Entire home/apt
17945,100.0,100.0,423.0,365,18.0,4.8,4.61,4.78,2.14,Private room
17946,100.0,83.0,1062.7,365,3.0,4.8,4.9,5.0,0.67,Entire home/apt
17947,100.0,100.0,310.0,154,4.0,4.75,5.0,4.5,4.0,Entire home/apt
17948,100.0,100.0,1049.0,344,2.0,5.0,5.0,5.0,0.24,Entire home/apt
17949,98.0,100.0,250.0,365,10.0,4.4,4.9,4.9,1.21,Private room
17950,98.0,100.0,205.0,361,19.0,4.58,4.63,4.84,2.29,Private room
17951,100.0,98.0,1099.0,89,1.0,5.0,5.0,4.9,0.2,Private room
17952,94.5,100.0,600.0,365,1.0,5.0,5.0,5.0,0.22,Private room
17953,100.0,94.0,1150.0,47,20.0,5.0,5.0,4.95,2.5,Entire home/apt
17954,100.0,100.0,2102.0,363,45.0,4.87,4.96,4.96,1.4,Entire home/apt
17955,100.0,100.0,1898.0,352,41.0,4.85,4.8,4.9,1.4,Entire home/apt
17956,100.0,100.0,2396.0,339,9.0,5.0,4.89,5.0,1.18,Entire home/apt
17957,98.6,97.3,800.0,179,1.0,5.0,5.0,5.0,0.14,Entire home/apt
17958,100.0,100.0,1075.0,162,22.0,4.9,4.82,4.86,2.63,Entire home/apt
17959,100.0,100.0,1062.7,254,21.0,5.0,5.0,4.95,3.04,Entire home/apt
17960,94.5,91.5,1399.0,343,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17961,100.0,100.0,999.0,171,20.0,4.95,4.95,4.9,2.64,Entire home/apt
17962,100.0,100.0,1042.0,363,11.0,4.73,4.91,5.0,1.33,Entire home/apt
17963,100.0,100.0,1036.0,363,10.0,4.6,4.9,4.7,1.27,Entire home/apt
17964,100.0,100.0,1596.0,89,35.0,4.91,5.0,4.94,4.2,Entire home/apt
17965,90.0,100.0,244.0,47,2.0,4.5,4.5,4.5,0.31,Private room
17966,100.0,100.0,1074.0,78,44.0,4.98,5.0,4.93,1.4,Entire home/apt
17967,90.0,94.0,750.0,40,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17968,94.5,100.0,700.0,365,0.0,4.7,4.8,4.8,1.7,Private room
17969,100.0,99.0,211.0,360,20.0,4.4,4.7,4.85,2.4,Private room
17970,100.0,100.0,1383.0,358,6.0,5.0,4.83,4.83,0.74,Entire home/apt
17971,100.0,79.0,1062.7,319,4.0,5.0,5.0,4.5,0.49,Entire home/apt
17972,97.0,100.0,1100.0,364,51.0,4.67,4.9,4.51,1.4,Private room
17973,94.5,100.0,1062.7,177,1.0,5.0,5.0,5.0,0.2,Entire home/apt
17974,100.0,100.0,388.0,353,12.0,4.67,4.92,4.83,1.44,Private room
17975,100.0,100.0,1733.0,157,14.0,4.71,4.86,4.79,3.23,Entire home/apt
17976,97.0,100.0,557.0,364,32.0,4.63,4.9,4.53,3.79,Private room
17977,100.0,100.0,1898.0,363,43.0,4.95,5.0,5.0,1.4,Entire home/apt
17978,100.0,100.0,750.0,356,16.0,4.88,4.94,4.94,2.04,Private room
17979,98.6,100.0,1600.0,320,10.0,5.0,5.0,5.0,1.17,Entire home/apt
17980,100.0,100.0,2332.0,130,13.0,4.85,5.0,5.0,1.56,Entire home/apt
17981,100.0,100.0,1999.0,133,14.0,4.79,5.0,5.0,1.4,Entire home/apt
17982,100.0,86.0,900.0,349,8.0,4.88,4.88,5.0,0.93,Entire home/apt
17983,100.0,100.0,2456.0,346,31.0,4.97,4.87,4.9,3.71,Entire home/apt
17984,96.0,99.0,1209.0,358,10.0,4.9,4.8,4.6,1.27,Entire home/apt
17985,100.0,100.0,1062.7,358,44.0,4.89,4.89,4.93,1.4,Entire home/apt
17986,100.0,94.0,1290.0,363,21.0,4.86,4.95,4.95,2.75,Entire home/apt
17987,100.0,97.0,1062.7,341,3.0,5.0,5.0,5.0,1.02,Entire home/apt
17988,98.6,97.3,2000.0,365,1.0,5.0,5.0,5.0,0.15,Entire home/apt
17989,99.0,100.0,2606.0,314,21.0,4.81,4.71,4.57,2.64,Entire home/apt
17990,100.0,99.0,466.0,360,15.0,4.87,5.0,4.87,1.74,Entire home/apt
17991,98.6,99.0,400.0,213,5.0,4.8,4.9,4.9,0.58,Private room
17992,100.0,100.0,1250.0,159,19.0,4.32,4.95,4.95,3.43,Entire home/apt
17993,100.0,100.0,293.0,1,75.0,4.84,4.79,4.6,1.4,Private room
17994,90.0,100.0,1750.0,344,21.0,4.9,4.86,4.95,2.5,Entire home/apt
17995,100.0,91.0,1500.0,365,4.0,5.0,5.0,5.0,0.47,Entire home/apt
17996,100.0,97.0,1500.0,357,8.0,4.38,4.9,5.0,0.94,Entire home/apt
17997,100.0,100.0,2228.0,338,39.0,4.87,4.95,5.0,1.4,Entire home/apt
17998,94.5,100.0,1200.0,19,0.0,4.7,4.8,4.8,1.7,Entire home/apt
17999,100.0,100.0,887.0,365,0.0,4.7,4.8,4.8,1.7,Private room
18000,98.6,100.0,1400.0,87,4.0,5.0,5.0,5.0,0.62,Entire home/apt
18001,100.0,100.0,599.0,39,10.0,4.8,4.9,4.9,1.42,Entire home/apt
18002,98.6,100.0,975.0,364,2.0,5.0,5.0,5.0,0.39,Private room
18003,100.0,100.0,2082.0,362,37.0,4.97,4.89,4.97,4.48,Entire home/apt
18004,100.0,100.0,240.0,341,7.0,4.86,5.0,4.9,0.85,Private room
18005,100.0,99.0,709.0,265,11.0,4.8,4.73,5.0,1.28,Entire home/apt
18006,100.0,100.0,1887.0,362,33.0,4.7,4.88,5.0,3.93,Entire home/apt
18007,100.0,100.0,970.0,141,35.0,5.0,4.89,4.54,1.4,Entire home/apt
18008,100.0,100.0,799.0,360,3.0,4.67,5.0,4.9,0.35,Entire home/apt
18009,100.0,100.0,1489.0,348,1.0,5.0,5.0,5.0,0.13,Entire home/apt
18010,100.0,100.0,900.0,358,3.0,4.33,4.67,4.9,0.43,Private room
18011,90.0,100.0,1062.7,68,16.0,4.75,4.88,5.0,2.14,Entire home/apt
18012,100.0,96.0,1062.7,237,7.0,5.0,5.0,5.0,0.84,Entire home/apt
18013,100.0,100.0,1062.7,285,19.0,5.0,5.0,5.0,3.05,Entire home/apt
18014,100.0,100.0,330.0,365,4.0,5.0,5.0,4.75,2.55,Private room
18015,100.0,100.0,997.0,358,22.0,4.95,4.95,4.73,2.65,Entire home/apt
18016,100.0,100.0,2132.0,348,18.0,4.67,4.83,4.83,2.3,Entire home/apt
18017,94.5,91.5,3000.0,271,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18018,100.0,100.0,1180.0,41,3.0,5.0,5.0,5.0,0.36,Entire home/apt
18019,100.0,92.0,330.0,40,7.0,4.86,4.71,5.0,0.84,Private room
18020,100.0,100.0,1145.0,6,3.0,5.0,5.0,5.0,0.37,Entire home/apt
18021,100.0,99.0,657.0,0,60.0,4.77,4.9,4.78,1.4,Entire home/apt
18022,100.0,99.0,1200.0,311,27.0,4.63,5.0,4.93,3.23,Entire home/apt
18023,100.0,100.0,746.0,139,27.0,4.85,4.89,4.81,3.67,Entire home/apt
18024,100.0,99.0,1200.0,365,12.0,4.92,5.0,5.0,1.59,Private room
18025,100.0,100.0,760.0,155,25.0,4.76,4.92,4.72,3.09,Entire home/apt
18026,94.5,100.0,700.0,0,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18027,100.0,96.0,1090.0,363,12.0,4.92,4.83,5.0,2.16,Entire home/apt
18028,98.6,97.3,1062.7,364,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18029,100.0,92.0,568.0,364,13.0,5.0,4.92,5.0,1.93,Private room
18030,100.0,98.0,689.0,349,31.0,4.9,4.97,4.97,1.4,Entire home/apt
18031,100.0,92.0,900.0,0,0.0,4.7,4.8,4.8,1.7,Private room
18032,99.0,99.0,1062.7,358,1.0,5.0,5.0,5.0,0.13,Entire home/apt
18033,100.0,98.0,1300.0,166,2.0,5.0,5.0,5.0,0.27,Entire home/apt
18034,100.0,100.0,1602.0,318,51.0,4.88,4.94,4.96,1.4,Entire home/apt
18035,100.0,100.0,1778.0,316,22.0,4.82,4.95,5.0,3.14,Entire home/apt
18036,100.0,97.0,1062.7,299,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18037,95.0,100.0,998.0,344,12.0,4.75,4.92,4.75,1.46,Entire home/apt
18038,100.0,100.0,1499.0,308,13.0,4.8,4.9,4.54,1.65,Entire home/apt
18039,100.0,81.0,1000.0,228,11.0,5.0,5.0,4.73,2.19,Entire home/apt
18040,100.0,99.0,957.0,332,37.0,4.92,4.97,4.95,4.32,Entire home/apt
18041,99.0,99.0,1669.0,117,3.0,5.0,4.9,4.9,0.37,Entire home/apt
18042,99.0,99.0,1435.0,1,3.0,5.0,5.0,5.0,0.45,Entire home/apt
18043,100.0,94.0,1102.0,337,7.0,4.86,4.9,4.86,0.87,Entire home/apt
18044,90.0,97.3,550.0,364,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18045,99.0,99.0,1697.0,120,6.0,4.67,4.83,5.0,1.22,Entire home/apt
18046,99.0,99.0,1146.0,109,11.0,5.0,5.0,4.91,1.34,Entire home/apt
18047,100.0,100.0,985.0,115,54.0,4.59,4.91,4.94,1.4,Entire home/apt
18048,100.0,97.0,1100.0,333,20.0,4.75,4.85,4.9,2.37,Entire home/apt
18049,100.0,99.0,957.0,143,22.0,4.82,5.0,4.95,2.72,Entire home/apt
18050,99.0,99.0,1062.7,342,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18051,99.0,99.0,1435.0,0,15.0,4.87,4.93,5.0,1.85,Entire home/apt
18052,100.0,100.0,639.0,151,97.0,4.96,4.96,4.82,1.4,Entire home/apt
18053,99.0,99.0,1385.0,0,5.0,5.0,5.0,5.0,0.61,Entire home/apt
18054,99.0,99.0,1176.0,110,13.0,4.92,4.85,4.77,1.97,Entire home/apt
18055,100.0,81.0,2152.0,332,0.0,4.7,4.8,4.8,1.7,Entire home/apt
18056,100.0,86.0,1479.0,363,0.0,4.7,4.8,4.8,1.7,Private room
18057,100.0,99.0,2415.0,302,20.0,4.7,4.7,4.75,2.7,Entire home/apt
18058,99.0,99.0,1734.0,109,2.0,4.5,4.9,4.5,0.24,Entire home/apt
18059,100.0,100.0,2869.0,353,11.0,4.91,4.82,5.0,1.27,Entire home/apt
18060,99.0,99.0,1879.0,116,1.0,5.0,5.0,5.0,1.0,Entire home/apt
18061,96.0,99.0,903.0,355,25.0,4.6,4.8,4.96,3.04,Entire home/apt
18062,99.0,99.0,1062.7,333,5.0,5.0,5.0,5.0,0.64,Entire home/apt
18063,100.0,99.0,1110.0,100,3.0,5.0,5.0,5.0,0.39,Entire home/apt
18064,100.0,96.0,911.0,64,32.0,4.97,4.97,4.91,3.84,Entire home/apt
18065,99.0,99.0,2598.0,114,5.0,5.0,4.8,4.8,1.0,Entire home/apt
18066,100.0,100.0,1000.0,345,15.0,5.0,5.0,4.8,2.38,Entire home/apt
18067,96.0,99.0,1150.0,353,14.0,4.8,4.64,4.93,1.74,Entire home/apt
18068,100.0,100.0,380.0,354,8.0,5.0,5.0,4.88,0.96,Private room
18069,98.6,97.3,1400.0,365,1.0,4.8,4.9,4.9,0.27,Entire home/apt
18070,98.6,100.0,1053.0,166,17.0,5.0,5.0,5.0,2.12,Private room
